交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
2019/07/01,TXO,201907  ,10000.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/01,TXO,201907  ,10000.0000,賣權,8,8,4.7,5,5201,5,13021,4.8,5.4,230,4.7,,一般,
2019/07/01,TXO,201907  ,10000.0000,賣權,17,20.5,16,20,262,-,-,16.5,20,230,10.5,,盤後,
2019/07/01,TXO,201907  ,10100.0000,買權,-,-,-,-,0,675,624,-,-,-,-,,一般,
2019/07/01,TXO,201907  ,10100.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/01,TXO,201907  ,10100.0000,賣權,8.3,9.4,6.1,6.3,7078,6.3,12082,6.3,6.8,273,6.1,,一般,
2019/07/01,TXO,201907  ,10100.0000,賣權,25,25.5,22,23,459,-,-,23.5,26,273,15.5,,盤後,
2019/07/01,TXO,201907  ,10200.0000,買權,525,585,510,580,69,580,982,570,630,585,131,,一般,
2019/07/01,TXO,201907  ,10200.0000,買權,425,426,423,426,10,-,-,131,430,493,131,,盤後,
2019/07/01,TXO,201907  ,10200.0000,賣權,16,16,8.4,8.9,12512,8.9,25553,8.7,9.5,328,8.4,,一般,
2019/07/01,TXO,201907  ,10200.0000,賣權,34,36,31.5,35,857,-,-,34,35,328,24,,盤後,
2019/07/01,TXO,201907  ,10300.0000,買權,430,490,430,483,124,483,2459,476,483,600,96,,一般,
2019/07/01,TXO,201907  ,10300.0000,買權,334,346,329,337,51,-,-,325,342,600,96,,盤後,
2019/07/01,TXO,201907  ,10300.0000,賣權,22,22,12,12,7789,12,10274,12,12.5,386,12,,一般,
2019/07/01,TXO,201907  ,10300.0000,賣權,49,51,44.5,49,859,-,-,49,49.5,386,30,,盤後,
2019/07/01,TXO,201907  ,10400.0000,買權,333,395,333,385,411,385,4309,383,386,540,69,,一般,
2019/07/01,TXO,201907  ,10400.0000,買權,258,268,245,245,63,-,-,238,268,540,69,,盤後,
2019/07/01,TXO,201907  ,10400.0000,賣權,36.5,36.5,18,18.5,10722,18.5,12226,18.5,19,451,18,,一般,
2019/07/01,TXO,201907  ,10400.0000,賣權,65,73,62,72,1158,-,-,71,72,451,53,,盤後,
2019/07/01,TXO,201907  ,10500.0000,買權,273,308,244,293,1424,293,6337,294,300,435,49,,一般,
2019/07/01,TXO,201907  ,10500.0000,買權,186,195,176,188,533,-,-,185,189,435,49,,盤後,
2019/07/01,TXO,201907  ,10500.0000,賣權,55,60,29,29.5,16639,29.5,15299,29.5,30,520,29,,一般,
2019/07/01,TXO,201907  ,10500.0000,賣權,99,105,91,97,1264,-,-,97,102,520,75,,盤後,
2019/07/01,TXO,201907  ,10600.0000,買權,172,225,168,216,3998,216,7078,213,217,379,33.5,,一般,
2019/07/01,TXO,201907  ,10600.0000,買權,125,135,119,125,1015,-,-,124,128,379,33.5,,盤後,
2019/07/01,TXO,201907  ,10600.0000,賣權,75,77,46.5,48,9982,48,9677,47,48,600,46.5,,一般,
2019/07/01,TXO,201907  ,10600.0000,賣權,138,149,130,133,641,-,-,133,145,600,107,,盤後,
