交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
2019/07/23,TXO,201908  ,11100.0000,買權,26.5,30,26,29.5,1433,-,-,29,29.5,44,10.5,,盤後,
2019/07/23,TXO,201908  ,11100.0000,賣權,305,334,300,322,88,322,151,320,326,995,300,,一般,
2019/07/23,TXO,201908  ,11100.0000,賣權,334,338,319,323,28,-,-,308,352,995,319,,盤後,
2019/07/23,TXO,201908  ,11200.0000,買權,14,17,11.5,11.5,1717,11.5,11554,11.5,12,30,6,,一般,
2019/07/23,TXO,201908  ,11200.0000,買權,13.5,15,13,14,684,-,-,13.5,15,30,6,,盤後,
2019/07/23,TXO,201908  ,11200.0000,賣權,390,420,390,405,13,405,115,407,413,890,390,,一般,
2019/07/23,TXO,201908  ,11200.0000,賣權,419,419,419,419,2,-,-,383,880,890,416,,盤後,
2019/07/23,TXO,201908  ,11300.0000,買權,7.7,8.1,5.5,5.6,1388,5.6,5822,4,6.2,20,1.4,,一般,
2019/07/23,TXO,201908  ,11300.0000,買權,6.7,7.9,6.5,7.6,464,-,-,7.6,7.8,20,1.4,,盤後,
2019/07/23,TXO,201908  ,11300.0000,賣權,496,505,496,505,3,505,54,498,555,1140,496,,一般,
2019/07/23,TXO,201908  ,11300.0000,賣權,500,500,499,499,4,-,-,499,525,1140,499,,盤後,
2019/07/23,TXO,201908  ,11400.0000,買權,3.8,4.1,2.7,2.8,408,2.8,2828,2.4,3,14,1,,一般,
2019/07/23,TXO,201908  ,11400.0000,買權,3.5,3.9,3.3,3.3,66,-,-,3,3.3,14,1,,盤後,
2019/07/23,TXO,201908  ,11400.0000,賣權,-,-,-,-,0,605,27,-,-,-,-,,一般,
2019/07/23,TXO,201908  ,11400.0000,賣權,610,610,595,595,19,-,-,225,-,1000,595,,盤後,
2019/07/23,TXO,201908  ,11500.0000,買權,2.1,2.2,1.7,1.7,193,1.7,1604,1.6,2.2,9.9,1.2,,一般,
2019/07/23,TXO,201908  ,11500.0000,買權,1.9,2.1,1.9,2,19,-,-,1.5,2.4,9.9,1.2,,盤後,
2019/07/23,TXO,201908  ,11500.0000,賣權,-,-,-,-,0,705,2,-,-,-,-,,一般,
2019/07/23,TXO,201908  ,11500.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/23,TXO,201908  ,11600.0000,買權,1.5,1.5,1.3,1.3,28,1.3,183,0.4,1.5,6,1,,一般,
2019/07/23,TXO,201908  ,11600.0000,買權,1.2,1.2,1.2,1.2,3,-,-,1,1.8,6,1,,盤後,
