交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
2019/07/03,TXO,201907W2,11200.0000,賣權,-,-,-,-,0,510,0,-,-,-,-,,一般,
2019/07/03,TXO,201907W2,11300.0000,買權,0.6,0.6,0.4,0.5,87,0.5,87,0.1,0.5,0.6,0.4,,一般,
2019/07/03,TXO,201907W2,11300.0000,賣權,-,-,-,-,0,605,0,-,-,-,-,,一般,
2019/07/03,TXO,201907W2,11400.0000,買權,0.5,0.5,0.5,0.5,1,0.5,1,0.1,0.5,0.5,0.5,,一般,
2019/07/03,TXO,201907W2,11400.0000,賣權,-,-,-,-,0,705,0,-,-,-,-,,一般,
2019/07/03,TXO,201907W2,11500.0000,買權,-,-,-,-,0,0.1,0,-,-,-,-,,一般,
2019/07/03,TXO,201907W2,11500.0000,賣權,-,-,-,-,0,805,0,-,-,-,-,,一般,
2019/07/03,TXO,201907W2,11600.0000,買權,-,-,-,-,0,0.1,0,-,-,-,-,,一般,
2019/07/03,TXO,201907W2,11600.0000,賣權,-,-,-,-,0,905,0,-,-,-,-,,一般,
2019/07/03,TXO,201907W2,11700.0000,買權,-,-,-,-,0,0.1,0,-,-,-,-,,一般,
2019/07/03,TXO,201907W2,11700.0000,賣權,-,-,-,-,0,1000,0,-,-,-,-,,一般,
2019/07/03,TXO,201907  ,8700.0000,買權,-,-,-,-,0,1940,0,-,-,-,-,,一般,
2019/07/03,TXO,201907  ,8700.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/03,TXO,201907  ,8700.0000,賣權,1,1.5,1,1.4,10,1.4,1722,0.7,1.5,15.5,0.8,,一般,
2019/07/03,TXO,201907  ,8700.0000,賣權,1,1,1,1,25,-,-,0.7,1.5,15.5,0.8,,盤後,
2019/07/03,TXO,201907  ,8800.0000,買權,-,-,-,-,0,1840,0,-,-,-,-,,一般,
2019/07/03,TXO,201907  ,8800.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/03,TXO,201907  ,8800.0000,賣權,1.6,1.6,1.6,1.6,7,1.6,1369,0.7,1.6,23,0.9,,一般,
2019/07/03,TXO,201907  ,8800.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/03,TXO,201907  ,8900.0000,買權,-,-,-,-,0,1740,0,-,-,-,-,,一般,
2019/07/03,TXO,201907  ,8900.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/03,TXO,201907  ,8900.0000,賣權,1.7,1.8,1.6,1.6,98,1.6,1140,-,1.6,39,0.9,,一般,
2019/07/03,TXO,201907  ,8900.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/03,TXO,201907  ,9000.0000,買權,-,-,-,-,0,1640,0,-,-,-,-,,一般,
2019/07/03,TXO,201907  ,9000.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/03,TXO,201907  ,9000.0000,賣權,1.5,2,1.5,1.7,22,1.7,1140,0.4,1.7,44,1,,一般,
2019/07/03,TXO,201907  ,9000.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/03,TXO,201907  ,9100.0000,買權,-,-,-,-,0,1540,0,-,-,-,-,,一般,
2019/07/03,TXO,201907  ,9100.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/03,TXO,201907  ,9100.0000,賣權,1.7,1.9,1.7,1.9,2,1.9,1385,0.1,1.9,48,1.4,,一般,
2019/07/03,TXO,201907  ,9100.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/03,TXO,201907  ,9200.0000,買權,-,-,-,-,0,1440,1,-,-,-,-,,一般,
2019/07/03,TXO,201907  ,9200.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/03,TXO,201907  ,9200.0000,賣權,1.8,2.4,1.8,2.1,32,2.1,1200,2,6.2,66,0.4,,一般,
2019/07/03,TXO,201907  ,9200.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/03,TXO,201907  ,9300.0000,買權,-,-,-,-,0,1340,20,-,-,-,-,,一般,
2019/07/03,TXO,201907  ,9300.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/03,TXO,201907  ,9300.0000,賣權,1.6,2.8,1.6,2.3,105,2.3,3112,2.4,2.9,70,0.3,,一般,
2019/07/03,TXO,201907  ,9300.0000,賣權,1.6,1.7,1.6,1.7,5,-,-,1.7,3.4,70,0.3,,盤後,
2019/07/03,TXO,201907  ,9400.0000,買權,-,-,-,-,0,1240,0,-,-,-,-,,一般,
2019/07/03,TXO,201907  ,9400.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/03,TXO,201907  ,9400.0000,賣權,2.3,3,2.3,2.5,231,2.5,3309,2.2,3,73,1.8,,一般,
2019/07/03,TXO,201907  ,9400.0000,賣權,2.1,2.2,2.1,2.2,3,-,-,0.2,2.2,73,1.8,,盤後,
2019/07/03,TXO,201907  ,9500.0000,買權,-,-,-,-,0,1140,4,-,-,-,-,,一般,
2019/07/03,TXO,201907  ,9500.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/03,TXO,201907  ,9500.0000,賣權,2.8,3.4,2.7,2.8,274,2.8,2294,2.5,3.2,95,1.9,,一般,
2019/07/03,TXO,201907  ,9500.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/03,TXO,201907  ,9600.0000,買權,-,-,-,-,0,1040,37,-,-,-,-,,一般,
2019/07/03,TXO,201907  ,9600.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/03,TXO,201907  ,9600.0000,賣權,2.8,3.7,2.8,3.5,444,3.5,2812,2.5,3.7,114,2.3,,一般,
2019/07/03,TXO,201907  ,9600.0000,賣權,2.7,2.7,2.7,2.7,1,-,-,2.2,2.8,114,2.3,,盤後,
2019/07/03,TXO,201907  ,9700.0000,買權,-,-,-,-,0,945,53,-,-,-,-,,一般,
