交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
2019/07/04,TXO,201907  ,9300.0000,賣權,1.4,1.6,1.2,1.2,16,1.2,3107,1.2,1.5,70,0.3,,一般,
2019/07/04,TXO,201907  ,9300.0000,賣權,1.7,1.7,1.7,1.7,1,-,-,0.3,2,70,0.3,,盤後,
2019/07/04,TXO,201907  ,9400.0000,買權,-,-,-,-,0,1310,0,-,-,-,-,,一般,
2019/07/04,TXO,201907  ,9400.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/04,TXO,201907  ,9400.0000,賣權,1.7,1.7,1.7,1.7,31,1.7,3309,0.4,50,73,1.7,,一般,
2019/07/04,TXO,201907  ,9400.0000,賣權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/04,TXO,201907  ,9500.0000,買權,-,-,-,-,0,1210,4,-,-,-,-,,一般,
2019/07/04,TXO,201907  ,9500.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/04,TXO,201907  ,9500.0000,賣權,2.1,2.2,1.6,1.7,341,1.7,2312,1.5,2.4,95,1.6,,一般,
2019/07/04,TXO,201907  ,9500.0000,賣權,2.9,2.9,2.5,2.9,37,-,-,2,3,95,1.9,,盤後,
2019/07/04,TXO,201907  ,9600.0000,買權,1130,1130,1110,1110,3,1110,33,1060,1160,1140,530,,一般,
2019/07/04,TXO,201907  ,9600.0000,買權,1090,1090,1090,1090,2,-,-,203,-,1140,530,,盤後,
2019/07/04,TXO,201907  ,9600.0000,賣權,2.6,2.6,2,2,248,2,2860,1,2.1,114,2,,一般,
2019/07/04,TXO,201907  ,9600.0000,賣權,3.3,3.3,2.5,2.5,65,-,-,1.9,3,114,2.3,,盤後,
2019/07/04,TXO,201907  ,9700.0000,買權,-,-,-,-,0,1010,53,-,-,-,-,,一般,
2019/07/04,TXO,201907  ,9700.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/04,TXO,201907  ,9700.0000,賣權,3.3,3.3,2.3,2.3,523,2.3,4266,1,2.4,131,2.3,,一般,
2019/07/04,TXO,201907  ,9700.0000,賣權,3.8,3.8,3,3,106,-,-,2.6,3.5,131,2.5,,盤後,
2019/07/04,TXO,201907  ,9800.0000,買權,900,915,900,915,20,915,142,910,965,980,378,,一般,
2019/07/04,TXO,201907  ,9800.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/04,TXO,201907  ,9800.0000,賣權,3.3,3.4,2.7,2.7,569,2.7,10238,2.5,3,158,1.3,,一般,
2019/07/04,TXO,201907  ,9800.0000,賣權,4.3,4.3,3.9,4,42,-,-,2.2,4,158,1.3,,盤後,
2019/07/04,TXO,201907  ,9900.0000,買權,-,-,-,-,0,815,129,-,-,-,-,,一般,
2019/07/04,TXO,201907  ,9900.0000,買權,790,790,790,790,12,-,-,206,-,905,284,,盤後,
2019/07/04,TXO,201907  ,9900.0000,賣權,5,5,3.3,3.3,683,3.3,7584,3.3,3.6,187,3.3,,一般,
2019/07/04,TXO,201907  ,9900.0000,賣權,5.4,5.4,4.7,5.1,159,-,-,4.6,5,187,3.5,,盤後,
2019/07/04,TXO,201907  ,10000.0000,買權,-,-,-,-,0,715,611,-,-,-,-,,一般,
2019/07/04,TXO,201907  ,10000.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/04,TXO,201907  ,10000.0000,賣權,4.9,5.2,4.1,4.4,1972,4.4,12309,4.2,4.5,230,4.1,,一般,
2019/07/04,TXO,201907  ,10000.0000,賣權,7,7,5.7,5.7,325,-,-,5.5,6,230,4.1,,盤後,
2019/07/04,TXO,201907  ,10100.0000,買權,600,620,600,620,3,615,639,610,670,750,169,,一般,
2019/07/04,TXO,201907  ,10100.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/04,TXO,201907  ,10100.0000,賣權,7,7,5.3,5.6,2956,5.6,11517,5.5,5.9,273,0.4,,一般,
2019/07/04,TXO,201907  ,10100.0000,賣權,9.3,9.3,7.6,8.1,266,-,-,7.9,8.2,273,0.4,,盤後,
2019/07/04,TXO,201907  ,10200.0000,買權,520,520,495,505,8,515,980,515,525,585,127,,一般,
2019/07/04,TXO,201907  ,10200.0000,買權,469,482,469,475,11,-,-,465,620,585,127,,盤後,
2019/07/04,TXO,201907  ,10200.0000,賣權,11,11,7.6,8.1,3622,8.1,24718,7.8,8,328,7.6,,一般,
