交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
2019/07/22,TXO,201908  ,9600.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/22,TXO,201908  ,9600.0000,賣權,5,5,4.3,4.7,149,4.7,1372,4.5,8,179,4.3,,一般,
2019/07/22,TXO,201908  ,9600.0000,賣權,5.1,5.1,5,5,63,-,-,5.1,7,179,4.5,,盤後,
2019/07/22,TXO,201908  ,9700.0000,買權,-,-,-,-,0,1100,9,-,-,-,-,,一般,
2019/07/22,TXO,201908  ,9700.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/22,TXO,201908  ,9700.0000,賣權,6.6,6.6,5.1,5.5,234,5.5,3692,5.1,5.5,212,5.1,,一般,
2019/07/22,TXO,201908  ,9700.0000,賣權,6.1,7,6.1,7,23,-,-,3,17.5,212,5.4,,盤後,
2019/07/22,TXO,201908  ,9800.0000,買權,-,-,-,-,0,1000,6,-,-,-,-,,一般,
2019/07/22,TXO,201908  ,9800.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/22,TXO,201908  ,9800.0000,賣權,7.5,7.7,6,6.7,556,6.7,4370,6.7,7,254,6,,一般,
2019/07/22,TXO,201908  ,9800.0000,賣權,7.7,8.2,7.7,8.2,6,-,-,7,8.2,254,6.7,,盤後,
2019/07/22,TXO,201908  ,9900.0000,買權,-,-,-,-,0,905,24,-,-,-,-,,一般,
2019/07/22,TXO,201908  ,9900.0000,買權,-,-,-,-,0,-,-,-,-,-,-,,盤後,
2019/07/22,TXO,201908  ,9900.0000,賣權,9.9,9.9,7.8,8.5,1502,8.5,4840,8.4,10,303,7.8,,一般,
2019/07/22,TXO,201908  ,9900.0000,賣權,9.6,10.5,9.4,10,106,-,-,9,10.5,303,8.5,,盤後,
2019/07/22,TXO,201908  ,10000.0000,買權,780,780,780,780,6,805,79,650,870,780,266,,一般,
2019/07/22,TXO,201908  ,10000.0000,買權,760,760,750,750,11,-,-,452,-,780,266,,盤後,
2019/07/22,TXO,201908  ,10000.0000,賣權,14,14,10,10.5,720,10.5,5363,10.5,11,320,10,,一般,
2019/07/22,TXO,201908  ,10000.0000,賣權,13.5,14,11,13.5,228,-,-,12.5,14,320,10.5,,盤後,
2019/07/22,TXO,201908  ,10100.0000,買權,665,710,665,710,8,710,23,675,765,710,218,,一般,
